id,date,title,content,product
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9614266369,2017-03-30,걸레기 s8 화면 모서리 둥근거 헬지 g6 카피한거냐??? ㅋㅋㅋ,똥성새끼들 ㅋㅋㅋㅋ별 쓰레기 같은거까지 다 카피하노 ㅋㅋㅋㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9614189688,2017-03-30,사실 99달러에 파는 AKG 이어폰 번들이면 G5 V20 G6 죄다 뻘짓 아니냐?,먼저 받아본 리뷰어들 이야기로는번들 이어폰을 시중에 나온 제품들하고 비교하면 15만원 정도는 된다고 하고DSD 재생되는 센스급 최신칩셋이라고 생각하면 기기 음질 자체도 ㅅㅌㅊ 가 거의 확실함하긴 10만원짜리 이어폰 주면서음질 구리면 웃기긴 하지.이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9614097635,2017-03-30,토욜날 신도림가서 s7이나 엣지 노려본다,sk변이로 할예정 찾아보니 10만원대에 살수있네?g6는 나온지 별로안됐는데 가격 씹운지했노 ㅋㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9614084161,2017-03-30,지금쯤 g6산새끼들 배아프겠지?,음질로 딸딸이칠 생각하니깐 븅신같노 ㅋㅋ 이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9614079376,2017-03-30,아이폰 vs g6 vs s8 디자인,판단은 각자 알아서이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9613967734,2017-03-30,진짜 앱등이세끼들 이번에는 스팔한테 비빌구석이없다..,?진짜 스팔 너무 완벽하다...헬지 g6 핵폐기물은 분리수거도 안되고..이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9613872155,2017-03-30,G6 근황,?미래형 디자인 스마트폰의 지표이자 표준이라는 평가에서?나름 선방한 오징어로 등급급락ㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=3&document_srl=9613668455,2017-03-30,g6 예약구매한 애들아 질문있다,?g6 예약구매하면 주는 정품케이스?이뻐서 가지고싶은데 어디서 팜??블랙가지고싶다 ㅠㅠ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613455075,2017-03-30,갤8 모서리 둥근거는 괜찮은데,G6수준으로만 잘라놨으면 진짜좋을거같은데 좀 심하게잘라놨더라;;이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613347536,2017-03-30,똥럭시 모서리 곡률이너무아쉽다..,g6처럼 모서리 살짝둥근거면 괜찮을텐데너무 둥글어;;; 대신 g6는 모서리둥근게 좀 병신같이 잘라놔서 깔끔하지가않음모서리둥근건좋은데 적당히 둥글게내지 딱봐도 기기자체의 곡률이랑 맞추려고 저렇게낸거같은데너무부담스럽노이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613311722,2017-03-30,알수없는 헬지의 기행,"?1.밀리터리스펙 받고 화면 모서리까지 곡면만들고 튼튼하다 ㅇㅈㄹ하는데정작 일반사용자에게 중요한 비산 긁힘 찍힘에 중요한 고릴라 글래스는 3,4,5 이따위 재료 씀2. 이미지센서 구형 레이저포커스 삭제등등 카툭튀없애기 위해서 구형썻다는데두께봐선 신작썻어도 두께로 카툭튀없앨수잇엇으나 그냥 원가절감한거임3.미국지역엔 dac빼고 한국지역앤 무서충전빼는것도 신기한데 ?그런데 가격은 비슷???? 무선충전 기능이랑 dac가능이 가격 같으면 뭐지 대채4.출고가 89만원 조금있으면 갤s8나오는데도 불구하고 구형ap될게 뻔한 821달고 89만원dac의 가격때문이라면 아무말않겠으나 그런것도 아닌거같음 ?갤럭시 나오기전에 호갱 잡을려고 빨리 선점하고 가격도 등꼴빼먹으려했던 전략같음결과적으로 g6에서 엘지폰 몰락은 점점점에서 마침표로 변한느낌임 ?응아니야 미국dac없어 검색이나해이 게시물을...",g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613182545,2017-03-30,g6이랑 s8 고민되네,?다들 미쳤다고 하겠지만 나는 g6 음감이 너무 좋아서 g6쪽이 좀더 끌리는데.........이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613118647,2017-03-30,g6는 대체무슨생각으로사는거냐?,헬지충들 또무슨 딸딸이칠지 상상도안간다뻔히갤8 곧나오는거 아는데 사는건대체음장딸딸이칠려고사나얼마나좋은노래들으신다고이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613103987,2017-03-30,아이폰 블랙에 베젤만 줄이면 ...,똥럭시s8 박살남 ㅋㅋ아이폰8나오는순간 카피왕 샘숭은 lg g6처럼 처절한 폭락을 겪겠지 ㅋㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613082850,2017-03-30,g6 s8같은거 보다보니까 상하베젤 넓은거 존나 꼴보기싫네,턱돌이 새끼들 마냥 툭 나와 있는 것 같네g6는 이쁘다고 생각했는데 s8보니까 똥송하노이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613046073,2017-03-30,갤럭시s8 카메라 보고가라고 ㅡㅡ,http://www.phonearena.com/news/Galaxy-S8-vs-S7S7-edge-vs-LG-G6-vs-iPhone-7-frist-camera-samples_id92555 이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613033091,2017-03-30,갤8 카메라 보고가라,http://www.phonearena.com/news/Galaxy-S8-vs-S7S7-edge-vs-LG-G6-vs-iPhone-7-frist-camera-samples_id92555판단은 니네가이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9613032005,2017-03-30,g6 다시봐도 병x같은 디자인이다.,?베젤리스로 인한 화면 넓은게 전혀 안느껴지고오히려 틀에 갇혀서 답답한느낌이 많이남이너베젤에 깎다가만 곡면모서리 으 ㅅㅂ 극혐이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612970190,2017-03-30,G6 사망선고겠지?,워치 다 뿌리는줄 알았더니 1000명 추첨이고;;?근데 남을듯?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612917572,2017-03-30,2017년 플래그십 스마트폰들,"?1. 헬지 g6특징?이너베젤 광각카메라 dac하이파이 스냅821 고릴라글래스 3,4,5 hdr지원 2:1비율2.화웨이 p10특징라이카카메라 신기한 지문인식버튼 , 기린???? 헬지보단 성능좋음3.htc u 울트라특징?세컨드디스플레이 화려한유광 스냅 821 돌비스테레오4.갤럭시 s8특징베젤리스의 완성높은 디자인, 빅스비, 스냅835, dex, akg이어폰, hdr지원 2:1비율?5.출시예정 소니 엑스페리아 xz 프리미엄특징최초 4khd디스플레이 ,슬로우 카메라, 완성 높은 소니 디자인에 크롬이 게시물을...",g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612878740,2017-03-30,근데 갤6 누가 헬지윾플 미승인 고의 아닐까,?이새끼들이 지네 계열사인 헬지가 G6도 갤8때문에 털리고 G4랑 V10 누가 안먹인다고 했다가 욕 받아쳐먹고 뒤늦게 작업하는데 발목잡고있는거 아닐까?ㄹㅇ이라면 앞으로 걍 삼성은 윾플이랑 아예 사업 단절하는게 답 아님?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612853584,2017-03-30,LG는 G6외에 V30도 위기임,V30 으로 난관을 또 극복하기엔노트7 리퍼가 7월쯤에 나올거고아이폰8 10주년이니 또 나올거고끝판왕 노트8도 기다리고 있음그냥 한국농구팀이 올림픽에서 미국팀 만낫것마냥 답이 전혀 안나옴이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612841462,2017-03-30,LG G6 머리아프겠노...,울며 겨자먹기로 가격내리자니 기존 구매한사람들한테 항의받을거같고..이대로팔자니 아무도안살거같고..불법보조금이나 왕창 풀거같은데..6개월 59요금제 에 할원 5만원이면 사람들이 좀사려나..이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612817421,2017-03-30,와 s8진짜 잘빠졌네..,s8 디자인보니까 g6 관광치네삼성 갤노트7말곤 디자인 다 별로라 생각했는데 이번엔 진짜 이쁘게 뽑힌듯.성능중시하는건아니라 스펙엔 덤덤한데 디자인이 좋으니 되게 끌리네근데 폰산지 얼마안되서 싼맛에쓰다가 s9나올즈음에 삼성걸로 갈아타야겠음...이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612815387,2017-03-30,이사진보니 G6 싸게풀려도 꺼려지네,?그냥 돈더주고 S8사는게 나을듯이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612804225,2017-03-30,아와중에 헬지 g6 black에디션 ㅋㅋㅋㅋㅋㅋㅋㅋ,이와중에 s8처럼 전면은 검정 뒷면은 실버로 따라하는 혼종 발표 ㅋㅋㅋㅋㅋㅋㅋ이너베젤 없앨려고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612772387,2017-03-30,쨋든 답변해준 게2들노무 고맙다,?홍채인식 간지나서 탐나긴 하네아래 반응속도 보니 지문보다 나을거 같기도하고그냥 갤8 G6 둘다 만져보고 사야겠다고맙당이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612764789,2017-03-30,아 존나 고민이다,?G6 헤어라인 때문에 존나 맘에드는데게2들말들어보믄 ㅈ될거 같고갤8은 디자인이 별로인데다른건 좋다하고걍 갤럭시에 헤어라인 박은건 출시안해주나시바이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612756292,2017-03-30,마지막 질문,?음감 자주하는데G6 덱? 머 너어서 음감 좋다는데사실임?갤6쓰는데 것보다 더 조음?갤8은 덱? 없음??아 둘다 별론거 같은데걍 갤6 더 쓰다 놋8? V30? 나오면 바꿀까시발ㅠㅠ 폰알못을 살..이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=4&document_srl=9612755256,2017-03-30,그러고보니 g6 북미출시 아직 안했지 ?,거긴 팔아보지도못하고 망하겠네?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612740865,2017-03-30,게2들아 G6 VS 갤8 장단점좀,그냥 헬지니까 말고?나는 걍 카톡 인터넷 전화만 씀근데 갤8나오는거 보고 살라했는데갤8 별거 없는거 같아서디자인은 헤어라인 조아해서 G6 실버가 맘에듦갤8이나 G6이나 동일 비율인거 같고둘다 후면 지문인식이고(후면지문인식 별론뎅)아까 다른게이가 배터리 카메라 최적화 차이난다는데배터리는 글쎄..보조배터리써서 별로 신경 안쓰니 패스카메라는 어케 차이나는거야? 자주 찍는건 아닌데G6으로 찍으면 ?씹창남???최적화는 먼소리?G6으로 어플 안돌아감??답변좀영이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612739511,2017-03-30,근데 g6 나오자마자 산새키들은 자살해야되지않냐 ?,?분명 갤8 나오는거 보고 사도 안늦는다고 그렇게 얘기를 했는데?그 한달을 못참고 그지랄을 해버렸으니 ㅉㅉ?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612731446,2017-03-30,와 이정도면 g6존나 예쁜거아니냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,응 아니야 이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612719716,2017-03-30,이번주말에 g6 얼마까지내려갈거같냐,?저번주에 19였으니?이번주에 10 이하 가능 ? ㅋㅋ?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612719363,2017-03-30,G6 하고갤팔하고,?먼차이임?액정 비율도 동일하고후면에 지문키 있는것도 동일하고AP야 좀 달리긴하는데어차피 카톡 인터넷 전화 하는데 별 차이없을거 같은데큰차이가 먼지 알려주3이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612718463,2017-03-30,G6 과대평가됨,짱개도 저정도는만듬??? 샤오미 미맥스보면 알수있음 이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612712517,2017-03-30,g6 존나 불쌍하다,ㅠㅠ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612700106,2017-03-30,G6 다시보니 씹똥송하네 ㅋㅋㅋㅋㅋㅋㅋ,?없던 베젤이 생겨버린거같노 ㅋㅋㅋㅋ짱개폰행이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612659551,2017-03-30,S8 vs G6 슨부존ㄷㄷㄷㄷㄷ,응 엘지 죽어 이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612649073,2017-03-30,현시점부터 G6사는 좆병신새끼들 특징정리,1. 폰팔이새끼들한테 속아서 삼2. LG임직원 강제구매3. LG임직원 인센티브4. 생각이 없음이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612646908,2017-03-30,이제 남은 꿀잼은 G6 눈물의 똥꼬쇼 예상하는 것이다.,한달 내로 599 2부가 현아 10아래 정도면조금이라도 팔릴려나... 일단 난 안삼 ㅅㄱ링이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612646416,2017-03-30,야 이제 g6 10만원에 살수있냐 ? 가성비 쩌는폰 됐네 ?,?응 아니야 그가격이면 s7 살꺼야?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612639958,2017-03-30,S8이 망하는지 흥하는진 둘째치고 개씹 반박불가 ㄹㅇㅍㅌ 한가지,?G6는 망함이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612633431,2017-03-30,얘들아 G6 좀 관심 가져줘,?향이라도 피우고 가든지이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612633554,2017-03-30,g6은 어쩌냐,?공식적으로 출고가 낮추기엔 너무 이르고?그냥 뒷구멍으로 보조금 계속 푸는것말곤 답이없나 ㅋㅋ?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612605853,2017-03-30,밍나~~ G6 살 사람~~~~~~~~,하아아아아이이이잇이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612604576,2017-03-30,근데 사실 지금 제일 좆된 새끼들은 따로 있음 ㅋㅋ,G6 산 새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612599161,2017-03-30,헬지 g6야 말로 진정한 혁신이다,?사랑하는 사람에게 자신있게 권할수있는 폰이다.-2017년 lg의 사할을 건 최고 역작 플래그십폰 발표현장 조성x 부사장-이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612600563,2017-03-30,"s8 , g6 보다가 아이폰 보는 느낌은",갓양인 보다가 똥남아 보는 느낌아이폰 존나 못생겼네 시발 ;이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612592378,2017-03-30,G6 vs S8 디자인 비교,이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612571851,2017-03-30,s8 똥냄새난다 빅스비? 그딴거 안서 떨어지면 다부서진다 저거,?갓엘지 g6 하자 ?지금 할원 16만원 개똥값이다96만원 ???? 갓엘지g6가 10만원댄데???삼성 망함 ㅅㄱ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=5&document_srl=9612565786,2017-03-30,저거 G6랑 동세대폰 맞음?,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9612554049,2017-03-30,S8 한국 출고가가 93만원;;,?G6 출고가가 90만원인데엘지 개씹창렬 ㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9612545151,2017-03-30,갤s8 출고가 90 초반대 ㅋㅋㅋㅋ,이러면 g6 누가사냐 ㅋㅋ이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9612397333,2017-03-30,비율 좆망 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,저거도 g6처럼 영상볼때 양옆에 여백 남겠노 ㅋㅋ 이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9612304974,2017-03-29,와 ㅅㅂ s8 존예네,?실제구동영상 3분정도 짜린데 보니까 지린다...?일단 홈에서 위로 슬라이드하면 메뉴가 열리네원래 있는기능인지는 모르지만 굳이 오른쪽모서리 터치할 필요 없어서 좋은듯 ㅎㅎ일단 곡률은 S시리즈치고 마음에 든다 ㅠㅠ그레이색상인가 본데 노무 이쁘다?G6오징어행https://youtu.be/lfnDCIQ-JEI이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9611871478,2017-03-29,맛게인데 다들 G6 얘기를 안하냐,?이렇게나 관심이 없다니LG플래그쉽인데?망한건가이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9611314323,2017-03-29,언더케이지 g6 리뷰 배터리 3시간40분 ㅋㅋㅋ,?ㅋㅋㅋㅋㅋ ?노답 갤4랑 배터리 동급?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9610853537,2017-03-29,LG V20 vs G6 뭐가 더 좋음?,?1번. V202번. G6만약에 세상에 폰이 이 두개뿐이면?어떤거 삼?이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9610629921,2017-03-29,진짜 궁금한데 모서리 둥근게 뭐가이쁘단거야?,불편한부분아닌가? 전세계 99.9%디스플레이가 모서리부분이 직각이잖아근데 둥글에만들면 뭐가좋다는거야? 결국 그 둥근부분만큼 정보가 짤려나가는거잖아도대체 뭐가좋다는거야? 별 미친새끼들 다보겠네 엣지디스플레이는 호불호가갈려도적어도 정보가짤려나가진않어 글고 모서리부분 라운딩처리된것도 좀 적당히처리해야지완전 기기자체의 모서리 곡률하고 일치시켜놔서 좀 많이잘라놨더만 G6정도만 잘라놨으면 몰라근데 G6는 잘라논 모양새가 좆병신같이 잘라놓음 라운딩 곡률은 맘에드는데이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9609521006,2017-03-29,(pic) 내가볼때 2:1에 모서리 라운딩해도 문제없는게,라운딩 곡률이나 크기에따라 g6랑 다를수도있지만삼성은 머가리 개좋은애들이 모여있고 이부분을 생각안했을리없을텐데.내가볼때 위 그림처럼 영화같은 21:9나 나머지 영상들 16:9나 둘다 라운딩 안걸리게끔 설계했을듯이 게시물을...,g6
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g6&page=6&document_srl=9609494189,2017-03-28,"근데 생각해보니 갤8,G6 18:9비율 나오는게 그럴만하네",?화면 키운다고가로폭을 늘려버리면 개뚱뚱해지고 그립감 씹병신됌결국 세로폭을 늘리다보니 저런비율이 나올수밖에없네이 게시물을...,g6
